UNITID,CAMPUSID,PCINSTNM,PCADDR,PCCITY,PCSTABBR,PCZIP,PCFIPS,PCOBEREG,PCCHFNM,PCCHFTITLE,PCGENTELE,PCEIN,PCDUNS,PCOPEID,PCOPEFLAG,OLDUNITID,PCWEBADDR,PCADMINURL,PCFAIDURL,PCAPPLURL,PCNPRICURL,PCVETURL,PCATHURL,PCDISAURL,PCSECTOR,PCICLEVEL,PCCONTROL,PCHLOFFER,PCUGOFFER,PCGROFFER,PCHDEGOFR1,PCDEGGRANT,PCHBCU,PCTRIBAL,PCLOCALE,PCOPENPUBL,PCACT,PCCYACTIVE,PCPOSTSEC,PCPSEFLAG,PCPSET4FLG,PCCBSA,PCCBSATYPE,PCCSA,PCNECTA,PCCOUNTYCD,PCCOUNTYNM,PCCNGDSTCD,PCLONGITUD,PCLATITUDE,PCLEVEL1,PCLEVEL1A,PCLEVEL1B,PCLEVEL2,PCLEVEL3,PCLEVEL4,PCLEVEL5,PCLEVEL6,PCLEVEL7,PCLEVEL8,PCLEVEL17,PCLEVEL18,PCLEVEL19,PCFT_FTUG,PCALLONCAM,PCAPPLFEEU,PCROOM,PCCHG1AT0,PCCHG1AF0,PCCHG1AY0,PCCHG1AT1,PCCHG1AF1,PCCHG1AY1,PCCHG1AT2,PCCHG1AF2,PCCHG1AY2,PCCHG1AT3,PCCHG1AF3,PCCHG1AY3,PCCHG1TGTD,PCCHG1FGTD,PCCHG2AT0,PCCHG2AF0,PCCHG2AY0,PCCHG2AT1,PCCHG2AF1,PCCHG2AY1,PCCHG2AT2,PCCHG2AF2,PCCHG2AY2,PCCHG2AT3,PCCHG2AF3,PCCHG2AY3,PCCHG2TGTD,PCCHG2FGTD,PCCHG3AT0,PCCHG3AF0,PCCHG3AY0,PCCHG3AT1,PCCHG3AF1,PCCHG3AY1,PCCHG3AT2,PCCHG3AF2,PCCHG3AY2,PCCHG3AT3,PCCHG3AF3,PCCHG3AY3,PCCHG3TGTD,PCCHG3FGTD,PCCHG4AY0,PCCHG4AY1,PCCHG4AY2,PCCHG4AY3,PCCHG5AY0,PCCHG5AY1,PCCHG5AY2,PCCHG5AY3,PCCHG6AY0,PCCHG6AY1,PCCHG6AY2,PCCHG6AY3,PCCHG7AY0,PCCHG7AY1,PCCHG7AY2,PCCHG7AY3,PCCHG8AY0,PCCHG8AY1,PCCHG8AY2,PCCHG8AY3,PCCHG9AY0,PCCHG9AY1,PCCHG9AY2,PCCHG9AY3,PCCIPCODE1,PCCIPLGTH1,PCPRGMSR1,PCMTHCMP1,PCWKCMP1,PCLNAYHR1,PCLNAYWK1,PCCHG1PY0,PCCHG1PY1,PCCHG1PY2,PCCHG1PY3,PCCHG4PY0,PCCHG4PY1,PCCHG4PY2,PCCHG4PY3,PCCHG5PY0,PCCHG5PY1,PCCHG5PY2,PCCHG5PY3,PCCHG6PY0,PCCHG6PY1,PCCHG6PY2,PCCHG6PY3,PCCHG7PY0,PCCHG7PY1,PCCHG7PY2,PCCHG7PY3,PCCHG8PY0,PCCHG8PY1,PCCHG8PY2,PCCHG8PY3,PCCHG9PY0,PCCHG9PY1,PCCHG9PY2,PCCHG9PY3
444732,1,"Leston College -","Corchado St.  #60","Isabela","PR","00662-0000",72,9,"Angel A. Garcia Caban","President","7876096075","660540341 ","017393211","03552301  ",1,494311," "," "," "," "," "," "," "," ",9,3,3,2,1,2,0,2,2,2,13,1,"A",1,1,1,1,10380,1,-2,-2,72071,"Isabela Municipio",7298,-67.024604,18.501222,0,0,0,1,0,0,-2,-2,-2,-2,-2,-2,-2,1,2,25,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12.0401",1350,1,11,45,900,30,,10056,10056,10864,,520,520,520,,,,,,,,,0,4219,4219,4219,0,1688,1688,1688,0,2115,2115,2115
447810,1,"Blake Austin College Beauty Academy","1679 East  Monte Vista Avenue, Suite 200","Vacaville","CA","95688-3123",6,8,"Joanie M French-Reed","Owner / President","7074483100","680405027 ","601848083","04003301  ",5,470056,"blakeaustincollege.edu/","https://blakeaustincollege.edu/","https://blakeaustincollege.edu/","https://blakeaustincollege.edu/","www.blakeaustincollege.edu/net-price-calculator/","blakeaustincollege.edu/"," ","www.blakeaustincollege.edu/Catalogs/BACCatalog.pdf",9,3,3,2,1,2,0,2,2,2,23,1,"A",1,1,1,2,46700,1,488,-2,6095,"Solano County",603,-121.960688,38.370051,1,0,1,1,0,0,-2,-2,-2,-2,-2,-2,-2,1,2,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12.0401",1600,1,15,59,900,27,21495,21495,21495,21495,0,0,0,0,,,,,,,,,22214,22376,22376,25724,6977,7523,7523,8644,7183,7449,7493,8614
447847,1,"Aviator College of Aeronautical Science & Technolo","606 Dyer Boulevard","Kissimmee","FL","34741-4620",12,5,"Chris Speer","Director","7724664822","751978920 ","171658305","03986301  ",1,494348,"www.aviatoramt.com/"," "," "," "," ","https://www.aviator.edu/veterans-benefits"," ","https://www.aviator.edu/copy-of-student-services?fbclid=IwAR1_WC75j9s0oDo77wBmroAT6tixMzNBYE-x3mHyb2fTZ2N0xNjfH4UHvRw",9,3,3,2,1,2,0,2,2,2,13,1,"A",1,1,1,1,36740,1,422,-2,12097,"Osceola County",1209,-81.437449,28.294988,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,50,2,,,,15250,0,15250,15250,0,15250,15246,0,15246,,,,,,15250,0,15250,15250,0,15250,15246,0,15246,,,,,,15250,0,15250,15250,0,15250,15246,0,15246,,,,1250,1250,1254,,,,,,,,,,9656,9080,10384,,2464,2216,2816,,2584,2464,2872,"-2",,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448673,1,"Rasmussen University-Aurora","2363 Sequoia Drive, Suite 131","Aurora","IL","60506-6219",17,3,"Ann Leja","Interim President","6308883500","200390754 ","826790029","00869403  ",1,451732,"https://www.rasmussen.edu/","https://www.rasmussen.edu/","https://www.rasmussen.edu/","https://www.rasmussen.edu/","https://npc.collegeboard.org/app/rasmussen","https://www.rasmussen.edu/tuition/military-benefits/"," ","https://www.rasmussen.edu/student-life/disability-services/",3,1,3,7,1,1,20,1,2,2,21,1,"A",1,1,1,1,16980,1,176,-2,17089,"Kane County",1711,-88.371298,41.792914,1,0,1,1,1,0,1,0,1,0,0,0,0,1,2,0,2,9360,1575,10935,9360,1575,10935,10583,1728,12311,10064,1679,11743,,,9360,1575,10935,9360,1575,10935,10583,1728,12311,10064,1679,11743,,,9360,1575,10935,9360,1575,10935,10583,1728,12311,10064,1679,11743,,,180,180,70,49,,,,,,,,,8226,8433,8613,8721,4878,4941,4914,4878,4878,4941,4914,4878,"-2",,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449463,1,"Academy Di Capelli -","1010 Main St","East Hartford","CT","06108-3839",9,1,"Christine Papale","CEO","8604610697","061646253 ","129905621","04104301  ",1,491172," "," "," "," "," "," "," "," ",9,3,3,2,1,2,0,2,2,2,13,1,"A",1,1,1,1,25540,1,278,73450,9003,"Hartford County",901,-72.642272,41.771241,0,0,0,1,0,0,-2,-2,-2,-2,-2,-2,-2,1,2,100,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12.0401",1500,1,12,48,900,29,18930,18930,18930,18930,1995,1995,1995,3305,,,,,,,,,10800,10800,10800,10800,3600,3000,3000,3000,2400,2400,2400,2400
449700,1,"Dayton School of Medical Massage-Lima","3325 Shawnee Rd.","Lima","OH","45806",39,3,"Bill Tahy","President","4199982984","311450789 ","176344349","04117301  ",1,452762,"www.massageschools.com/","www.massageschools.com/","www.massageschools.com/"," ","www.massageschools.com/"," "," "," ",9,3,3,2,1,2,0,2,2,2,23,1,"A",1,1,1,1,30620,1,338,-2,39003,"Allen County",3904,-84.149300,40.691982,0,0,0,1,0,0,-2,-2,-2,-2,-2,-2,-2,1,2,0,2,16995,125,17120,16995,125,17120,17545,125,17670,17545,125,17670,,,16995,125,17120,16995,125,17120,17545,125,17670,17545,125,17670,,,16995,125,17120,16995,125,17120,17545,125,17670,17545,125,17670,,,500,500,600,600,,,,,,,,,7172,9180,9312,9312,8140,10356,9516,9516,5973,6204,6684,6684,"-2",,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
450377,1,"Strayer University-Huntsville Campus","4955 Corporate Drive NW Suite 200","Huntsville","AL","35805",1,5,"Andrea Backman","President","8774557180","520500740 ","069390466","00145973  ",1,474818,"www.strayer.edu/campus-locations/alabama/huntsville","https://www.strayer.edu/admissions/how-to-apply","https://www.strayer.edu/tuition-and-financial-aid/financial-aid","https://application.strayer.edu/","https://strayer.aidcalc.cloud/netprice.htm","https://www.strayer.edu/admissions/military-assistance"," ","www.strayer.edu/student-consumer-information/disability-services",3,1,3,7,1,1,20,1,2,2,12,1,"A",1,1,1,1,26620,1,290,-2,1089,"Madison County",105,-86.656041,34.732060,0,0,0,1,1,0,1,1,1,0,0,0,0,1,2,0,2,13185,195,13380,13320,195,13515,13320,195,13515,13320,195,13515,,,13185,195,13380,13320,195,13515,13320,195,13515,13320,195,13515,,,13185,195,13380,13320,195,13515,13320,195,13515,13320,195,13515,,,1350,1350,1350,1350,,,,,,,,,10917,10917,8976,8220,2502,2502,1200,900,2502,2502,1200,900,"-2",,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
450988,1,"Coastline Beauty College - Hemet","2627 West Florida Avenue Suite 100","Hemet","CA","92545-3661",6,8,"Tom Do","President","9517651900","330986476 ","120955997","04092301  ",1,496335,"www.coastlinebeauty.edu/"," "," "," ","www.coastlinebeauty.edu/npcalc.html"," "," "," ",9,3,3,2,1,2,0,2,2,2,22,1,"A",1,1,1,1,40140,1,348,-2,6065,"Riverside County",636,-116.999900,33.746000,1,0,1,1,0,0,-2,-2,-2,-2,-2,-2,-2,1,2,100,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12.0409",600,1,6,25,900,38,,,4800,5400,,,750,850,,,,,,,,,0,0,11513,11513,0,0,3219,3219,0,0,2888,2888
451334,1,"Academy of Hair Design - Austin","2015 East Riverside Drive","Austin","TX","78741-1338",48,6,"Linda Daugherty","Superintendent","5125965000","431763778 ","004503517","04037501  ",1,489405,"www.aohd.com/","www.aohd.com/austin/get-started/programs/","www.aohd.com/austin/get-started/financial-aid/","www.aohd.com/austin/get-started/apply/","wwwaohd.com/austin/net-price-calculator/","www.aohd.com/austin/get-started/financial-aid/"," ","www.aohd.com/wp-content/uploads/2018/02/conusumer-information-texas.pdf",9,3,3,2,1,2,0,2,2,2,11,1,"A",1,1,1,1,12420,1,-2,-2,48453,"Travis County",4835,-97.728301,30.240468,0,0,0,1,0,0,-2,-2,-2,-2,-2,-2,-2,1,2,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12.0402",1000,1,8,30,900,27,12860,13750,12750,12750,2240,2200,2200,2200,,,,,,,,,8565,8978,9233,9233,7590,4913,5055,5055,5085,3293,3383,3383
451750,1,"Bryant & Stratton College-Bayshore","500 W. Silver Spring Drive, Suite K340","Glendale","WI","53217",55,3,"Gregory Brandner","Campus Director","4149619600","160364420 ","166092163|015122284","00267815  ",1,458502,"https://www.bryantstratton.edu/","https://www.bryantstratton.edu/admissions","https://www.bryantstratton.edu/financial-aid","https://www.bryantstratton.edu/utilities/applynew","https://www.bryantstratton.edu/financial-aid/net-price-calculator","https://www.bryantstratton.edu/admissions/military","https://www.bryantstratton.edu/degrees/student-right-to-know","https://catalog.bryantstratton.edu/content.php?catoid=4&navoid=108#accommodations-for-students-with-disabilities",3,1,3,5,1,2,30,1,2,2,21,1,"A",1,1,1,1,33340,1,376,-2,55079,"Milwaukee County",5504,-87.915342,43.118900,0,0,0,1,1,0,1,0,0,0,0,0,0,1,2,0,2,17355,210,17565,17502,243,17745,17398,315,17713,17849,480,18329,,,17355,210,17565,17502,243,17745,17398,315,17713,17849,480,18329,,,17355,210,17565,17502,243,17745,17398,315,17713,17849,480,18329,,,1800,1100,1800,1800,,,,,,,,,3500,3500,3500,3500,1480,1480,1480,1531,1480,1480,1480,1531,"-2",,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
453163,1,"Strayer University-North Charlotte","7870 Commons Park Circle NW","Concord","NC","28027",37,5,"Andrea Backman","President","8774457180","520500740 ","069390466","00145930  ",1,442116,"www.strayer.edu/campus-locations/north-carolina/north-charlotte","https://www.strayer.edu/admissions/how-to-apply","https://www.strayer.edu/tuition-and-financial-aid/financial-aid","https://application.strayer.edu/","https://strayer.aidcalc.cloud/netprice.htm","https://www.strayer.edu/admissions/military-assistance"," ","www.strayer.edu/student-consumer-information/disability-services",3,1,3,7,1,1,20,1,2,2,12,1,"A",1,1,1,1,16740,1,172,-2,37025,"Cabarrus County",3708,-80.709942,35.371783,0,0,0,1,1,0,1,1,1,0,0,0,0,1,2,0,2,13185,195,13380,13320,195,13515,13320,195,13515,13320,195,13515,,,13185,195,13380,13320,195,13515,13320,195,13515,13320,195,13515,,,13185,195,13380,13320,195,13515,13320,195,13515,13320,195,13515,,,1350,1350,1350,1350,,,,,,,,,10917,10917,8976,8220,2502,2502,1200,900,2502,2502,1200,900,"-2",,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
454865,1,"Cambridge College of Healthcare & Technology","5669 Peachtree Dunwoody Road. #100","Atlanta","GA","30342-1731",13,5,"Alejandr Manrique","Corp FAD","5613814990","274217798 ","966883162","04083401  ",1,470171,"www.cambridgehealth.edu/","www.cambridgehealth.edu/","www.cambridgehealth.edu/","www.cambridgehealth.edu/","www.cambridgehealth.edu/","www.cambridgehealth.edu/"," ","www.cambridgehealth.edu/",6,2,3,3,1,2,40,1,2,2,12,1,"A",1,1,1,1,12060,1,122,-2,13121,"Fulton County",1306,-84.350362,33.910343,0,0,0,1,1,0,0,0,0,0,0,0,0,1,2,50,2,14747,80,14827,14828,80,14908,14828,80,14908,14828,80,14908,0,0,14747,80,14827,14828,80,14908,14828,80,14908,14828,80,14908,,,14747,80,14827,14828,80,14908,14828,80,14908,14828,80,14908,,,,,0,0,,,,,,,,,8255,8255,8255,8255,1560,1560,1560,1560,1300,1300,1300,1300,"-2",,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
454917,1,"Celebrity School of Beauty - Hialeah","5090 West 12 Avenue","Hialeah","FL","33012-3110",12,5," "," ","3056398726","          ","007596377","04145901  ",1,489751,"https://celebrity.edu/"," "," "," "," "," "," "," ",9,3,3,2,1,2,0,2,2,2,21,1,"A",1,1,1,1,33100,1,370,-2,12086,"Miami-Dade County",1225,-80.307396,25.868752,1,1,1,1,0,0,-2,-2,-2,-2,-2,-2,-2,1,2,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12.0409",260,1,3,11,900,26,2406,4045,4045,4045,489,950,950,950,,,,,,,,,3152,3242,3501,3732,2684,2063,2981,3179,2684,2063,2981,3179
455196,1,"Jersey College","3625 Queen Palm Drive","Tampa","FL","33619-0000",12,5,"Greg Karzhevsky","Chancellor","8132465111","270065816 ","198541737","04134101  ",1,495466,"https://www.jerseycollege.edu/campuses/tampa-florida/","https://www.jerseycollege.edu/admissions/","https://www.jerseycollege.edu/financial-aid/","https://www.jerseycollege.edu/contact-us/request-kit/","https://www.jerseycollege.edu/financial-aid/netprice/"," "," ","https://www.jerseycollege.edu/policies/",6,2,3,3,1,2,40,1,2,2,21,1,"A",1,1,1,1,45300,1,-2,-2,12057,"Hillsborough County",1215,-82.337507,27.975001,0,0,0,1,1,0,0,0,0,0,0,0,0,1,2,50,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"51.3801",113,2,15,60,36,30,,,33082,29515,,,3734,3661,,,,,,,,,0,0,21615,23100,0,0,9330,12315,0,0,8565,9345
455381,1,"Utah County Campus","360 South State Street, Suite 144","Orem","UT","84058-0000",49,7,"Ivan Smith","CEO","8019830619","          ","623192056","04145501  ",1,470384,"www.skinscienceinstitute.com/","www.skinscienceinstitute.com/","skinscienceinstitute.com/financial-aid-payment-options/","skinscienceinstitute.com/apply-now/","skinscienceinstitute.com/net-price-calculator/"," "," "," ",9,3,3,2,1,2,0,2,2,2,13,1,"A",1,1,1,1,39340,1,482,-2,49049,"Utah County",4903,-111.693390,40.291158,1,0,1,1,0,0,-2,-2,-2,-2,-2,-2,-2,1,2,50,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12.0414",1200,1,9,35,900,26,14000,14450,14450,14450,1950,2500,2750,2750,,,,,,,,,17500,17500,17500,17500,4375,4375,4375,4419,4375,4375,4375,4419
457633,1,"L'esprit Academy - Royal Oak","501 South Washington Avenue","Royal Oak","MI","48067-3825",26,3,"Stacy A. Wells","CEO","7347620200114","201309446 ","164555802","04158401  ",1,485449,"lespritacademy.com/","lespritacademy.com/courses/","lespritacademy.com/tuition/","lespritacademy.com/enrollment/","lespritacademy.com/tuition/"," "," ","lespritacademy.com/wp-content/uploads/2018/09/catalog_09_2018.pdf",9,3,3,2,1,2,0,2,2,2,21,1,"A",1,1,1,1,19820,1,220,-2,26125,"Oakland County",2609,-83.146334,42.486238,1,0,1,1,0,0,-2,-2,-2,-2,-2,-2,-2,1,2,50,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12.0409",600,1,5,18,600,18,8665,8965,8965,9765,1100,1200,1200,1200,,,,,,,,,4964,5108,5306,5814,4406,4716,4896,4955,2948,3159,3281,3317
458919,1,"Strayer University-Cobb Campus","3101 Towercreek Parkway SE, Suite 700","Atlanta","GA","30339",13,5,"Andrea Backman","President","8774457180","520500740 ","069390466","00145940  ",1,474766,"www.strayer.edu/campus-locations/georgia/cobb-county","https://www.strayer.edu/admissions/how-to-apply","https://www.strayer.edu/tuition-and-financial-aid/financial-aid","https://application.strayer.edu/","https://strayer.aidcalc.cloud/netprice.htm","https://www.strayer.edu/admissions/military-assistance"," ","www.strayer.edu/student-consumer-information/disability-services",3,1,3,7,1,1,20,1,2,2,21,1,"A",1,1,1,1,12060,1,122,-2,13067,"Cobb County",1311,-84.455557,33.891446,0,0,0,1,1,0,1,1,1,0,0,0,0,1,2,0,2,13185,195,13380,13320,195,13515,13320,195,13515,13320,195,13515,,,13185,195,13380,13320,195,13515,13320,195,13515,13320,195,13515,,,13185,195,13380,13320,195,13515,13320,195,13515,13320,195,13515,,,1350,1350,1350,1350,,,,,,,,,10917,10917,8976,8220,2502,2502,1200,900,2502,2502,1200,900,"-2",,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
458964,1,"Strayer University-Columbia Campus","200 Center Point Circle, Ste 300","Columbia","SC","29210",45,5,"Andrea Backman","President","8774457180","520500740 ","069390466","00145945  ",1,449056,"www.strayer.edu/campus-locations/south-carolina/columbia","https://www.strayer.edu/admissions/how-to-apply","https://www.strayer.edu/tuition-and-financial-aid/financial-aid","https://application.strayer.edu/","https://strayer.aidcalc.cloud/netprice.htm","https://www.strayer.edu/admissions/military-assistance"," ","www.strayer.edu/student-consumer-information/disability-services",3,1,3,7,1,1,20,1,2,2,21,1,"A",1,1,1,1,17900,1,192,-2,45079,"Richland County",4506,-81.110270,34.042632,0,0,0,1,1,0,1,1,1,0,0,0,0,1,2,0,2,13185,195,13380,13320,195,13515,13320,195,13515,13320,195,13515,,,13185,195,13380,13320,195,13515,13320,195,13515,13320,195,13515,,,13185,195,13380,13320,195,13515,13320,195,13515,13320,195,13515,,,1350,1350,1350,1350,,,,,,,,,10917,10917,8976,8220,2502,2502,1200,900,2502,2502,1200,900,"-2",,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
459204,1,"Unitek College","4670 Auto Mall Parkway","Fremont","CA","94538-3185",6,8,"Debra Brooks","Vice President of Student Financial Services","8887354355","710992661 ","615324006","04169701  ",1,470463,"www.unitekcollege.edu/","www.unitekcollege.edu/programs/","www.unitekcollege.edu/financial-aid/","enroll.unitekcollege.edu/","www.unitekcollege.edu/net-price-calculator"," "," ","www.unitekcollege.edu/docs/disclosures/Unitek-College-School-Catalog.pdf",3,1,3,5,1,2,30,1,2,2,21,1,"A",1,1,1,1,41860,1,488,-2,6001,"Alameda County",617,-121.961761,37.509040,1,0,1,1,1,0,1,0,0,0,0,0,0,1,2,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"51.3901",1620,1,11,44,900,44,33559,35284,35284,32352,1010,1010,1010,1010,,,,,,,,,18436,18436,18436,18436,6446,6446,6446,6446,5742,5742,5742,5742
461315,1,"Keweenaw Bay Ojibwa Community College - Wabanung C","770 N Main St","L'Anse","MI","49946-0000",26,3,"Lori Ann Sherman","President","9065248400","010678043 ","008550027","04164701  ",1,493415,"www.kbocc.edu/","www.kbocc.edu/admissions/","www.kbocc.edu/financial-aid/","www.kbocc.edu/wp-content/uploads/2018/04/Admission-app-4.13.2018.pdf","www.kbocc.edu/NetPrice/npcalc.htm"," "," ","www.kbocc.edu/disability-accomodations/",4,2,1,3,1,2,40,1,2,1,43,1,"A",1,1,1,1,-2,-2,-2,-2,26013,"Baraga County",2601,-88.447052,46.764477,1,0,1,1,1,0,0,0,0,0,0,0,0,1,2,20,2,110,500,610,150,800,950,150,800,950,150,800,950,,,110,500,610,150,800,950,150,800,950,150,800,950,,,110,500,610,150,800,950,150,800,950,150,800,950,,,1265,1266,1266,1266,,,,,,,,,5120,5120,5120,5120,3550,3550,3550,3550,3550,3500,3500,3500,"-2",,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
461829,1,"Cinta Aveda Institute - San Jose","111 West Saint Johns Street","San Jose","CA","95113-0000",6,8,"Janett Cabanero","Director of Operations and Compliance","4086482555","274678255 ","963638114","04180001  ",1,494825,"https://www.cintaaveda.com/","https://www.cintaaveda.com/","https://www.cintaaveda.com/","https://www.cintaaveda.com/","https://www.cintaaveda.com/","https://www.cintaaveda.com/","https://www.cintaaveda.com/","https://www.cintaaveda.com/",9,3,3,2,1,2,0,2,2,2,11,1,"A",1,1,1,1,41940,1,488,-2,6085,"Santa Clara County",619,-121.894209,37.337290,1,0,1,1,0,0,0,0,0,0,0,0,0,1,2,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12.0401",1600,1,14,54,900,30,,20100,22175,22175,,3385,3385,3385,,,,,,,,,,24314,24314,24314,,6723,6723,6723,,4725,4725,4725
461856,1,"Southern California Health Institute (SOCHI) - Nor","5644 Vineland Avenue","North Hollywood","CA","91601-2028",6,8,"Marina Isounts","President","8189808990","954558197 ","024665279","04181201  ",1,494320," "," "," "," "," "," "," "," ",9,3,3,2,1,2,0,2,2,2,11,1,"A",1,1,1,1,31080,1,348,-2,6037,"Los Angeles County",629,-118.370014,34.173485,0,0,0,1,0,0,-2,-2,-2,-2,-2,-2,-2,1,2,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"51.3501",54,2,9,37,37,37,,14700,14700,14700,,1465,1465,1465,,,,,,,,,0,15503,17039,17732,0,5421,4764,4893,0,4829,4274,4394
475015,1,"Aveda Institute Rochester","701 Apache Mall","Rochester","MN","55902-2110",27,4,"Doug Van Polen","Owner","5072881940","262169393 ","943163910","04203301  ",1,495800,"https://avedainstituterochester.com/"," "," "," "," "," "," "," ",9,3,3,2,1,2,0,2,2,2,12,1,"A",1,1,1,1,40340,1,462,-2,27109,"Olmsted County",2701,-92.478276,44.004122,1,0,1,1,0,0,0,0,0,0,0,0,0,1,2,100,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12.0401",1550,1,13,52,900,30,,,20000,20000,,,2400,2400,,,,,,,,,0,0,13130,13312,0,0,11466,11622,0,0,15873,16094
475033,1,"Relay Graduate School of Education - Newark","50 Park Place, Suite 1001","Newark","NJ","07102",34,2,"Alaina Harper","Executive Director, NJ/PA","9738481901","275316628 ","968743489","04208601  ",1,486910,"relay.edu/location/relay-newark","www.relay.edu/apply-relay-programs","www.relay.edu/financial-aid","apply.relay.edu/apply/","www.relay.edu/financial-aid"," "," ","relay.edu/policies",2,1,2,7,1,1,20,1,2,2,11,1,"A",1,1,1,1,35620,1,408,-2,34013,"Essex County",3410,-74.168494,40.739069,1,0,1,0,0,0,0,0,1,0,0,0,0,2,-2,0,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-2",,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
476629,1,"Salon Institute - Columbus Campus","50 Powell Road","Lewis Center","OH","43035-9153",39,3,"Robert Reichardt","Academy Manager","6142334323","262942900 ","960250269","04189101  ",1,489362,"www.saloninstitute.edu/","www.saloninstitute.edu/","www.saloninstitute.edu/","www.saloninstitute.edu/","www.saloninstitute.edu/"," "," ","www.saloninstitute.edu/",6,2,3,4,1,2,0,2,2,2,21,1,"A",1,1,1,1,18140,1,198,-2,39041,"Delaware County",3912,-83.019476,40.157528,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2,50,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12.0401",1800,1,14,57,900,28,19950,19950,19950,22500,3419,3419,3268,3268,,,,,,,,,17912,20819,16445,17328,8251,9035,11315,10987,8251,9035,11315,10987
480028,1,"Digital Film Academy - Atlanta","10 Park Place South","Atlanta","GA","30303-2913",13,5,"Patrick DiRenna","Paresident","21233340131003","134200222 ","106514842","04206201  ",1,496317,"https://www.digitalfilmacademy.edu/tuition/","https://www.digitalfilmacademy.edu/admissions/","https://www.digitalfilmacademy.edu/financial-aid/","https://www.digitalfilmacademy.edu/apply-now/","https://www.digitalfilmacademy.edu/tuition/","https://www.digitalfilmacademy.edu/veterans/"," ","https://www.digitalfilmacademy.edu/policies-procedures/",6,2,3,3,1,2,40,1,2,2,11,1,"A",1,1,1,1,12060,1,122,-2,13121,"Fulton County",1305,-84.388556,33.754219,0,0,0,1,1,0,0,0,0,0,0,0,0,1,2,25,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"09.0702",66,2,15,60,33,30,,,26110,21150,,,700,8665,,,,,,,,,0,0,20610,30000,0,0,10335,3525,0,0,10995,4605
