UNITID,LPBOOKSP,LPMEDIAP,LPSERIAP,LEBOOKSP,LEDATABP,LEMEDIAP,LESERIAP,LSALWAGP,LFRNGBNP,LEXMSBBP,LEXMSCSP,LEXMSOTP,LEXOMTLP,LEXPTOTF,LTOTLFTE,LLIBRFTE,LPROFFTE,LPAIDFTE,LSTUDFTE
213321,51,5,0,44,0,0,0,41,15,1,4,37,1,516,9.80,5.00,3.30,0.00,1.50
213349,23,1,0,59,0,8,9,36,22,3,33,2,4,482,18.71,7.00,1.00,7.00,3.71
213358,8,0,0,92,0,0,0,63,16,0,4,5,12,273,18.00,3.00,2.00,6.00,7.00
213367,17,1,0,67,0,6,9,44,0,3,42,0,11,426,16.53,8.00,1.00,5.00,2.53
213376,4,2,0,47,0,47,0,49,22,0,28,0,1,144,1.00,1.00,0.00,0.00,0.00
213385,30,1,0,55,0,9,6,49,0,11,27,2,10,1465,34.28,15.00,2.00,12.30,4.98
213400,24,2,0,74,0,0,0,60,0,5,24,0,12,391,8.30,4.00,2.00,0.00,2.30
213446,88,8,1,1,0,2,0,58,15,2,14,0,10,3840,4.03,1.00,1.00,1.33,0.70
213473,92,1,0,0,7,0,0,,,,,,,,,,,,
213507,21,2,0,62,0,0,14,33,0,4,53,1,10,588,8.25,3.00,0.00,3.28,1.97
213525,25,1,0,53,0,21,0,46,18,0,0,36,0,253,11.50,6.00,0.00,2.50,3.00
213534,0,0,0,91,0,0,8,,,,,,,,,,,,
213543,45,0,1,46,0,4,4,35,0,2,58,1,3,1072,43.50,14.00,3.00,18.00,8.50
213570,0,0,0,71,0,26,2,,,,,,,,1.00,0.00,1.00,0.00,0.00
213589,0,0,0,72,0,26,2,,,,,,,,1.00,0.00,1.00,0.00,0.00
213598,99,1,0,0,0,0,0,62,21,1,2,1,13,557,21.00,4.00,7.00,0.00,10.00
213613,31,2,5,36,0,16,10,77,0,5,11,3,4,470,12.13,5.00,1.00,6.13,0.00
213631,70,2,0,28,0,0,0,53,0,11,12,8,15,1465,5.00,3.00,1.00,0.00,1.00
213659,21,0,0,63,0,16,0,54,0,14,20,5,8,178,5.50,1.00,1.00,3.50,0.00
213668,17,0,0,76,0,0,6,35,10,6,37,3,8,1182,12.22,5.00,0.10,4.80,2.32
213774,85,1,0,14,0,0,0,71,0,0,22,7,0,186,4.00,1.00,0.00,1.00,2.00
213783,82,12,0,1,0,4,0,93,0,1,6,1,0,440,20.50,3.00,8.00,0.00,9.50
213826,24,3,0,38,0,0,35,57,20,1,19,0,3,414,16.00,5.00,1.00,6.00,4.00
213914,55,18,25,0,0,0,0,,,,,,,,0.25,0.10,0.00,0.15,0.00
213987,16,1,0,39,0,0,43,39,0,1,45,13,2,196,8.56,3.00,2.00,2.13,1.43
213996,22,2,0,56,0,11,10,38,10,3,42,2,5,455,17.00,5.00,0.00,6.50,5.50
214023,87,0,11,0,2,0,0,,,,,,,,,,,,
214041,35,1,1,13,0,23,27,47,21,2,18,3,9,550,30.39,11.00,9.00,0.50,9.89
214069,12,1,0,74,0,5,8,49,0,28,14,3,5,465,19.00,3.00,1.00,5.00,10.00
214111,40,4,0,37,0,9,9,78,0,3,18,2,0,170,15.00,7.00,1.00,7.00,0.00
214148,98,1,1,0,0,0,0,56,14,4,14,2,10,893,16.00,2.00,2.00,0.00,12.00
214157,44,1,0,49,0,0,6,47,0,3,41,2,8,416,18.50,7.50,2.00,0.00,9.00
214166,19,0,0,60,0,11,10,67,0,1,29,0,3,291,6.00,2.00,0.00,2.00,2.00
214175,10,4,0,72,0,8,6,49,0,8,36,1,6,805,25.50,8.00,2.00,6.50,9.00
214272,16,1,0,83,0,0,0,34,0,6,47,1,13,382,7.50,4.00,2.00,1.00,0.50
214290,83,4,0,0,0,12,0,,,,,,,,4.00,1.00,2.00,1.00,0.00
214379,35,2,0,13,0,32,18,67,0,3,23,1,6,207,12.04,6.54,2.00,3.50,0.00
214564,85,2,3,3,1,3,3,33,10,1,54,1,1,280,44.00,2.00,1.00,0.00,41.00
214582,7,0,0,89,0,4,0,46,4,14,28,3,4,396,1.00,1.00,0.00,0.00,0.00
214883,5,0,0,71,0,3,22,39,6,1,48,0,5,291,1.50,1.00,0.00,0.50,0.00
214892,31,1,31,0,23,13,0,,,,,,,,,,,,
214944,90,5,4,0,0,0,0,,,,,,,,1.00,0.00,1.00,0.00,0.00
214971,97,3,0,0,0,0,0,56,11,4,17,0,12,886,2.00,1.00,0.00,1.00,0.00
215053,39,6,0,55,0,0,0,54,0,1,44,0,1,607,2.25,1.00,0.00,0.00,1.25
215062,28,30,0,14,0,26,2,35,11,14,25,1,14,2702,322.58,111.75,79.53,126.59,4.71
215105,18,4,0,48,0,21,10,42,15,4,22,0,17,480,7.00,3.00,0.00,4.00,0.00
215114,3,0,0,34,0,60,2,36,0,8,45,1,10,676,8.00,3.00,0.00,1.00,4.00
215123,14,1,0,31,1,13,40,22,7,6,59,1,4,1686,21.00,10.00,3.00,7.00,1.00
215132,7,0,0,86,0,2,5,27,7,3,57,2,4,762,11.50,4.00,0.00,4.00,3.50
215239,15,0,0,61,0,20,5,70,0,21,0,0,10,175,13.00,9.00,4.00,0.00,0.00
215266,52,8,1,33,0,3,3,31,10,14,38,2,5,548,5.16,1.84,0.14,2.24,0.94
215275,52,8,1,33,0,3,3,31,10,14,38,2,5,561,5.16,1.84,0.14,2.24,0.94
215284,52,8,1,33,0,3,3,31,10,14,38,2,5,519,7.74,2.76,0.21,3.36,1.41
215293,52,8,1,33,0,3,3,31,10,14,38,2,5,1241,237.36,84.64,6.44,103.04,43.24
215309,52,8,1,33,0,3,3,31,10,14,38,2,5,14720,2.58,0.92,0.07,1.12,0.47
215381,96,4,0,0,0,0,0,,,,,,,,2.00,0.00,1.00,0.00,1.00
215390,95,4,1,0,0,0,0,,,,,,,,1.00,0.00,1.00,0.00,0.00
215415,9,2,0,55,0,34,0,48,0,2,46,0,4,92,1.50,1.50,0.00,0.00,0.00
215424,77,14,0,5,0,0,3,29,8,3,9,2,47,9493,8.88,6.00,0.38,0.25,2.25
215442,4,1,0,74,0,8,13,64,0,3,27,0,7,224,11.00,5.50,3.00,0.00,2.50
215585,21,6,0,73,0,0,0,73,0,10,11,2,3,327,11.00,3.40,2.00,4.40,1.20
215619,99,1,0,0,0,0,0,45,16,2,5,30,1,3210,1.00,1.00,0.00,0.00,0.00
215637,28,1,0,71,0,0,0,69,0,8,9,12,2,315,2.00,1.00,1.00,0.00,0.00
215655,10,0,0,69,0,13,8,46,0,1,25,1,27,365,12.55,8.00,0.00,2.65,1.90
215682,84,3,5,1,4,0,2,,,,,,,,1.00,0.00,0.00,1.00,0.00
215691,28,0,0,67,0,0,5,66,0,3,17,13,1,594,3.00,2.00,0.00,1.00,0.00
215743,4,0,0,77,0,6,14,48,14,0,31,0,7,372,12.00,5.00,1.00,5.00,1.00
215770,19,0,0,58,0,13,10,41,8,3,41,2,5,517,14.50,7.00,1.00,6.50,0.00
215798,53,2,0,45,0,0,0,72,0,0,23,1,4,240,8.55,4.05,1.80,0.00,2.70
215813,53,2,0,45,0,0,0,72,0,0,23,1,4,762,0.95,0.45,0.20,0.00,0.30
215929,27,2,0,55,0,10,6,37,15,7,33,2,7,861,35.16,13.50,3.00,16.00,2.66
215947,26,1,0,73,0,0,0,50,0,0,40,4,6,214,10.00,3.00,0.00,2.00,5.00
215992,98,1,1,0,0,0,0,,,,,,,,1.00,1.00,0.00,0.00,0.00
216010,15,1,0,38,0,14,32,42,21,1,31,1,5,563,20.02,6.50,2.00,7.25,4.27
216038,19,0,0,59,0,11,11,42,22,3,30,1,2,333,25.00,7.00,1.00,9.00,8.00
216047,93,2,1,0,0,1,2,60,19,4,15,1,1,2086,5.00,2.00,0.00,2.00,1.00
216083,0,0,0,76,0,0,24,,,,,,,,1.00,1.00,0.00,0.00,0.00
216278,10,0,0,64,0,18,8,34,15,3,38,1,9,524,19.87,5.66,4.00,0.00,10.21
216287,26,2,1,54,0,13,4,48,0,8,33,2,9,3152,42.28,24.82,5.66,7.80,4.00
216296,21,5,0,2,0,0,72,71,0,0,26,1,2,194,3.00,2.00,0.00,1.00,0.00
216311,100,0,0,0,0,0,0,,,,,,,,,,,,
216339,40,1,1,48,0,5,5,37,11,6,34,1,12,738,148.00,0.00,99.00,27.00,22.00
216348,80,0,20,0,0,0,0,,,,,,,,2.55,2.10,0.00,0.20,0.25
216357,87,0,0,3,0,0,10,48,0,2,41,1,8,436,14.88,2.88,0.00,0.00,12.00
216366,17,0,0,55,0,15,13,44,0,1,53,0,2,860,61.00,16.00,15.00,23.00,7.00
216436,88,8,4,0,0,0,0,,,,,,,,,,,,
216445,99,0,1,0,0,0,0,,,,,,,,0.25,0.00,0.25,0.00,0.00
216454,86,12,1,0,0,0,0,,,,,,,,,,,,
216463,97,1,0,2,0,0,0,43,17,4,14,8,14,1989,2.00,1.00,0.00,0.00,1.00
216524,16,1,0,71,0,8,4,49,0,2,38,1,11,733,13.20,6.00,0.00,4.00,3.20
216542,97,3,0,0,0,0,0,34,1,0,63,2,0,518,13.00,1.00,0.00,0.00,12.00
216551,100,0,0,0,0,0,0,58,10,0,33,0,0,1686,1.75,1.00,0.00,0.75,0.00
216597,26,1,1,57,0,4,11,41,0,10,43,1,6,1014,70.28,30.57,10.00,20.46,9.25
216667,30,1,0,11,0,25,32,35,11,5,39,1,9,819,15.00,5.00,0.00,4.00,6.00
216694,20,1,0,66,0,5,8,55,0,1,39,0,4,365,26.00,3.50,0.00,1.50,21.00
216764,13,2,1,69,0,9,6,40,17,1,38,1,4,426,38.87,12.60,4.00,22.00,0.27
216782,0,0,0,78,0,0,22,,,,,,,,0.00,0.00,0.00,0.00,0.00
216807,22,0,0,60,0,14,3,26,0,2,64,0,9,697,37.00,3.00,1.00,0.00,33.00
216816,77,10,11,2,0,0,0,47,10,8,10,13,11,1303,7.00,3.00,1.00,0.00,3.00
216825,8,2,0,76,0,0,15,65,0,2,31,0,2,180,4.36,2.00,1.00,1.36,0.00
216852,31,0,1,55,0,7,6,38,11,3,37,5,6,689,40.00,14.00,0.00,11.50,14.50
216931,26,0,0,59,0,0,15,51,13,2,31,0,2,361,18.00,5.00,9.00,0.00,4.00
216940,95,3,1,0,0,0,0,,,,,,,,2.00,1.00,1.00,0.00,0.00
217013,8,0,0,78,0,0,15,48,8,3,41,1,0,292,8.00,2.00,0.00,1.00,5.00
217040,100,0,0,0,0,0,0,,,,,,,,0.05,0.00,0.00,0.00,0.05
217059,7,1,0,42,0,45,5,45,0,4,39,0,11,464,10.00,5.00,3.00,0.00,2.00
217077,6,1,0,93,0,0,0,,,,,,,,2.00,0.00,2.00,0.00,0.00
217156,47,3,0,45,0,1,5,41,9,6,38,3,4,2614,126.00,32.00,25.00,67.00,2.00
217165,27,0,0,59,0,0,14,48,17,1,30,0,3,418,17.80,8.00,0.00,5.60,4.20
217235,6,0,0,86,0,4,5,54,14,0,30,1,1,285,23.46,10.12,0.00,3.22,10.12
217305,39,1,0,26,0,0,33,39,9,4,45,0,3,104,2.00,2.00,0.00,0.00,0.00
217402,12,0,0,77,0,7,4,48,13,11,26,0,2,797,33.50,12.00,6.00,5.50,10.00
217420,26,0,0,45,0,17,12,48,17,0,33,0,0,462,32.00,7.00,6.00,4.00,15.00
217475,17,1,0,58,0,17,7,57,22,4,14,1,3,266,20.50,12.00,1.00,4.50,3.00
217484,35,5,1,53,0,0,5,34,14,12,33,1,6,682,52.25,15.00,13.75,17.50,6.00
217493,10,44,0,20,0,0,26,66,16,4,7,0,6,925,21.50,6.00,3.00,10.00,2.50
217518,17,1,0,50,0,7,25,50,13,6,26,1,4,758,23.00,6.00,5.00,9.00,3.00
217536,17,2,0,63,0,11,7,55,0,4,34,0,7,473,19.50,8.00,0.00,4.00,7.50
217606,93,7,0,0,0,0,0,,,,,,,,2.50,1.00,0.00,0.00,1.50
217615,5,0,0,94,0,0,0,59,23,14,2,1,1,188,8.00,2.00,0.00,4.00,2.00
217624,21,0,0,75,0,3,0,66,3,0,13,17,0,404,12.00,3.00,1.00,1.00,7.00
217633,9,1,0,64,0,23,4,43,9,10,33,0,5,225,9.50,4.00,0.00,3.50,2.00
217688,10,2,0,78,0,0,9,54,7,0,31,0,8,265,16.00,5.00,0.00,6.50,4.50
217712,3,0,0,97,0,0,0,60,26,1,6,0,8,287,8.04,2.54,3.00,2.50,0.00
217721,16,8,0,72,0,4,0,52,4,18,16,1,8,311,7.00,3.00,2.00,2.00,0.00
217749,1,0,0,6,0,91,2,39,12,1,42,0,6,226,11.00,1.00,2.00,3.00,5.00
217776,9,0,0,55,0,28,8,52,11,4,20,0,13,325,6.73,4.00,1.00,0.00,1.73
217819,33,1,0,44,0,14,8,37,14,5,35,1,7,724,50.96,24.00,7.00,17.00,2.96
217837,33,0,0,49,1,16,0,37,14,7,27,14,0,224,3.00,1.00,1.00,0.00,1.00
217864,8,62,0,21,0,3,6,47,19,1,27,0,5,406,17.50,7.00,8.00,1.50,1.00
217873,23,0,0,69,0,4,4,54,12,1,29,1,3,260,9.00,2.00,0.00,6.00,1.00
217882,32,3,1,51,0,2,11,26,11,6,50,1,6,682,114.00,29.00,57.00,8.00,20.00
217891,2,0,0,95,0,1,3,53,0,21,1,0,25,1751,2.00,1.00,0.00,1.00,0.00
217907,9,1,0,90,0,0,0,66,0,4,24,1,6,319,8.00,2.00,2.00,0.00,4.00
217925,11,0,0,80,0,0,8,38,0,6,45,0,11,396,12.00,3.00,3.00,0.00,6.00
217934,14,0,0,85,0,0,0,71,0,1,14,0,14,307,22.00,4.00,1.00,0.00,17.00
217961,19,3,0,77,0,0,0,63,0,2,21,1,13,375,9.40,3.00,3.00,0.25,3.15
217989,91,8,0,0,0,0,0,51,15,0,12,19,2,408,4.00,1.00,1.00,0.00,2.00
217998,32,11,0,53,0,4,0,35,8,2,46,0,10,736,16.50,1.50,3.00,0.00,12.00
218025,1,0,0,99,0,0,0,47,18,1,25,0,9,195,3.50,2.00,1.50,0.00,0.00
218061,26,0,0,67,0,0,6,53,0,1,41,0,5,564,40.00,9.00,0.00,10.00,21.00
218070,19,3,0,49,0,4,24,42,0,6,30,16,6,1306,34.00,13.00,0.00,13.00,8.00
218113,4,0,0,83,0,0,12,67,4,8,15,0,4,111,17.01,4.88,1.00,10.63,0.50
218140,9,0,0,79,0,11,0,57,21,2,0,13,6,137,8.68,4.44,4.24,0.00,0.00
218229,22,0,0,71,0,7,0,51,21,3,15,1,8,257,25.00,4.00,5.00,0.00,16.00
218238,4,0,0,43,0,16,37,56,0,0,39,0,5,259,8.48,4.00,0.00,2.28,2.20
218335,2,0,1,89,0,0,8,29,11,3,35,16,5,2305,34.56,12.75,6.00,15.31,0.50
218353,12,0,0,87,0,0,0,59,24,9,4,0,4,270,18.75,9.75,9.00,0.00,0.00
218399,26,63,0,10,0,0,0,46,18,1,24,6,5,1613,7.00,2.00,4.00,1.00,0.00
218414,8,0,0,92,0,0,0,62,0,2,29,0,7,200,7.25,2.00,1.00,1.25,3.00
218441,7,0,0,54,0,29,9,57,18,5,19,0,1,225,11.73,3.00,0.00,6.96,1.77
218487,2,0,0,98,0,0,0,59,23,2,14,0,1,249,6.00,2.00,1.00,2.00,1.00
218520,4,0,0,77,0,9,9,53,21,1,10,6,9,105,3.50,2.00,1.00,0.50,0.00
218539,5,0,0,36,0,53,5,41,0,1,52,2,4,461,7.78,3.50,0.00,3.00,1.28
218645,14,0,0,46,0,21,19,52,23,0,23,0,2,372,14.20,6.00,0.05,6.00,2.15
218654,13,0,0,82,0,0,5,46,20,1,23,0,10,429,9.63,5.50,0.00,4.13,0.00
218663,48,10,2,32,0,1,7,35,14,4,36,1,11,736,197.00,70.00,96.00,0.00,31.00
218672,9,0,0,85,0,5,0,61,16,5,2,6,10,229,2.00,1.00,0.00,1.00,0.00
218681,18,1,0,81,0,0,0,59,27,0,4,0,10,291,5.50,2.00,0.00,1.50,2.00
218690,78,1,6,14,0,0,0,50,28,21,0,0,1,214,4.00,2.00,0.00,1.00,1.00
218706,40,3,0,50,0,6,0,25,7,0,0,7,60,203,1.00,0.00,1.00,0.00,0.00
218724,4,0,0,71,0,14,11,40,17,2,35,2,4,337,29.00,9.00,0.00,16.00,4.00
218733,18,60,0,20,0,0,2,52,20,2,19,0,7,451,19.50,5.00,0.00,5.50,9.00
218742,18,1,0,46,0,21,13,53,22,0,23,0,2,447,27.58,10.00,11.40,5.86,0.32
218751,47,24,0,2,1,0,27,40,10,9,28,0,13,428,26.00,1.00,0.00,0.00,25.00
218821,4,0,0,76,0,6,14,64,9,6,10,5,6,275,5.14,2.85,0.00,1.50,0.79
218830,9,1,0,90,0,0,0,64,2,13,15,0,6,200,10.97,4.05,0.00,6.39,0.53
218858,2,0,0,97,0,0,0,46,20,3,23,0,8,111,4.00,1.00,1.00,0.00,2.00
218885,2,0,0,45,0,28,25,51,20,7,17,0,6,154,9.50,5.00,2.00,1.50,1.00
218894,5,0,0,83,0,5,7,63,24,1,7,0,5,93,10.00,6.00,1.00,3.00,0.00
218919,6,0,0,86,0,0,7,71,0,4,6,10,8,568,8.00,2.00,2.00,1.00,3.00
218955,4,0,0,96,0,0,0,59,26,1,10,0,4,526,4.00,1.00,2.00,0.00,1.00
218964,29,1,0,49,0,11,10,43,19,1,31,2,4,541,28.29,11.00,13.00,2.16,2.13
218973,10,0,0,62,0,19,9,49,0,6,36,1,7,812,13.38,7.00,0.00,4.25,2.13
218991,2,0,0,85,0,13,0,45,12,21,9,12,2,165,4.00,2.00,2.00,0.00,0.00
219000,25,2,9,46,0,9,10,43,16,25,9,3,4,639,16.00,6.00,0.00,6.00,4.00
219046,20,1,0,54,0,9,16,48,16,0,33,3,0,255,7.75,5.75,0.00,0.00,2.00
219082,5,0,0,70,0,0,25,89,0,2,8,0,0,142,9.00,2.00,1.00,2.00,4.00
219091,14,1,0,50,0,11,24,47,10,3,31,0,9,278,15.00,2.00,1.00,0.00,12.00
219143,6,0,0,94,0,0,0,56,13,4,20,4,3,71,2.00,1.00,0.00,1.00,0.00
219189,0,0,0,0,100,0,0,,,,,,,,,,,,
219198,74,9,0,17,0,0,0,63,14,2,15,0,6,264,4.70,1.00,2.00,0.00,1.70
219204,0,0,0,26,0,26,47,22,4,0,56,0,18,119,1.00,1.00,0.00,0.00,0.00
219240,60,0,8,29,0,0,3,,,,,,,,,,,,
219259,89,4,0,6,0,0,0,68,0,0,28,3,0,353,6.00,4.00,2.00,0.00,0.00
219277,98,2,0,0,0,0,0,64,19,0,7,4,6,480,5.00,1.00,1.00,3.00,0.00
219295,3,0,0,89,0,0,7,57,15,1,24,0,3,356,7.00,2.00,0.00,1.00,4.00
219347,42,2,0,55,0,1,0,23,8,0,35,32,1,806,19.00,2.00,1.00,3.00,13.00
219356,55,9,3,20,0,1,12,42,13,3,36,1,6,407,29.82,12.90,3.00,11.00,2.92
219374,97,2,0,0,0,0,0,54,28,0,4,7,7,402,6.00,1.00,0.00,4.00,1.00
219383,12,0,0,59,0,0,29,33,6,3,51,0,6,188,26.00,1.00,0.00,0.00,25.00
219408,92,8,0,0,0,0,0,,,,,,,,0.40,0.40,0.00,0.00,0.00
219426,29,1,0,53,1,16,0,,,,,,,,0.25,0.25,0.00,0.00,0.00
219471,51,4,0,23,0,12,10,40,13,3,36,6,2,506,29.66,10.67,9.19,6.55,3.25
219480,1,0,0,89,0,0,10,,,,,,,,1.25,1.00,0.00,0.00,0.25
219505,100,0,0,0,0,0,0,,,,,,,,1.00,1.00,0.00,0.00,0.00
219602,26,1,7,57,0,0,9,53,20,1,22,0,4,397,29.40,12.00,0.00,14.00,3.40
219639,1,0,0,4,0,0,95,33,8,2,57,0,0,522,3.70,1.00,1.00,1.00,0.70
219709,1,0,0,2,0,96,1,39,0,4,49,1,7,317,24.50,8.00,8.00,0.00,8.50
219718,5,0,0,62,0,10,22,45,5,5,38,4,3,386,11.00,3.50,0.00,3.50,4.00
219790,9,0,0,59,0,21,12,67,0,1,24,0,8,290,6.95,3.00,0.00,2.00,1.95
219806,14,1,0,67,0,12,6,52,0,1,41,1,6,237,12.75,5.00,0.00,3.50,4.25
219824,6,0,0,68,0,16,9,74,0,5,14,0,8,239,14.00,10.00,0.00,4.00,0.00
219833,13,0,0,67,0,20,0,54,0,4,41,0,1,303,16.00,5.00,2.00,0.00,9.00
219842,33,0,0,67,0,0,0,53,10,1,21,3,12,1002,3.63,0.95,0.38,1.35,0.95
219879,21,0,0,57,0,1,22,70,22,1,4,0,4,147,6.50,3.00,1.00,1.50,1.00
219888,7,0,0,68,0,25,1,43,20,0,34,3,0,100,4.00,1.00,3.00,0.00,0.00
219903,98,0,1,0,0,0,0,,,,,,,,1.00,0.00,1.00,0.00,0.00
219949,9,1,0,37,0,1,53,43,5,2,36,0,13,139,6.50,3.00,2.00,0.00,1.50
219976,20,1,0,51,0,14,13,27,9,1,18,1,43,405,12.30,4.50,0.00,4.00,3.80
220002,1,0,0,99,0,0,0,,,,,,,,1.00,0.00,1.00,0.00,0.00
220057,27,2,0,70,0,1,0,58,20,0,10,3,8,221,7.33,2.21,0.00,3.00,2.12
220075,42,5,1,35,0,13,4,37,10,1,42,2,7,509,63.08,19.00,12.00,19.00,13.08
220118,100,0,0,0,0,0,0,,,,,,,,3.00,1.00,0.00,0.00,2.00
220181,15,0,0,81,0,1,3,59,16,0,11,0,13,556,7.00,3.00,0.00,4.00,0.00
220206,57,0,0,42,0,0,0,,,,,,,,3.33,0.75,0.25,0.00,2.33
220215,16,1,0,76,0,6,0,64,0,6,20,10,0,286,11.00,3.00,4.00,1.00,3.00
220400,8,0,0,51,0,34,7,49,35,5,0,7,4,121,5.00,0.00,3.00,2.00,0.00
220464,96,3,1,0,0,0,0,,,,,,,,1.00,1.00,0.00,0.00,0.00
220473,14,3,0,75,0,0,8,48,0,8,35,1,8,586,9.13,2.30,0.00,2.75,4.08
220516,19,5,0,55,0,11,9,55,0,1,36,0,7,292,7.97,4.25,0.00,2.72,1.00
220552,1,0,0,57,0,18,23,29,4,4,63,0,0,148,24.00,5.00,2.00,1.00,16.00
220598,25,1,0,63,0,0,11,59,5,0,34,1,0,199,3.00,2.00,1.00,0.00,0.00
220604,21,0,0,50,0,0,29,56,9,27,7,2,0,778,9.00,2.00,3.00,0.00,4.00
220613,33,0,0,67,0,0,0,53,10,1,21,3,12,272,15.45,4.05,1.62,5.75,4.03
220631,3,0,0,87,0,4,6,36,7,16,34,0,7,566,22.27,16.30,0.00,3.30,2.67
220701,31,1,0,54,0,0,14,52,0,0,48,0,0,408,6.00,1.50,0.00,2.50,2.00
220710,25,1,0,49,0,8,17,56,0,3,29,0,12,509,6.36,3.30,0.00,3.06,0.00
220792,83,0,0,9,1,0,8,21,5,5,55,6,9,1666,16.00,3.00,1.00,1.00,11.00
220862,46,19,1,23,0,0,10,45,0,3,47,0,5,461,88.50,19.00,54.00,3.00,12.50
220871,79,3,0,18,0,0,0,35,10,8,24,6,18,1454,2.00,1.00,1.00,0.00,0.00
220978,36,1,1,59,0,2,2,40,16,6,33,0,4,536,171.00,25.00,36.00,10.00,100.00
220996,0,0,0,94,6,0,0,47,0,1,51,0,1,667,1.00,1.00,0.00,0.00,0.00
221096,6,0,0,33,0,56,5,54,20,11,7,1,7,135,6.50,3.00,0.00,3.50,0.00
221148,0,0,0,71,0,26,2,,,,,,,,1.00,0.00,1.00,0.00,0.00
221184,14,0,0,75,0,11,0,57,21,2,17,3,0,162,8.00,3.00,1.00,3.00,1.00
221351,27,2,0,58,0,0,13,44,0,2,42,12,0,688,37.00,8.00,2.00,0.00,27.00
221397,7,0,0,77,0,8,9,59,16,2,20,3,1,210,11.44,4.00,0.00,3.44,4.00
221485,7,1,0,49,0,29,16,52,18,6,23,1,0,212,20.00,8.00,5.00,7.00,0.00
221519,36,8,0,34,0,19,2,38,9,17,29,1,8,1683,24.50,9.00,2.50,8.50,4.50
221643,10,1,0,82,0,8,0,53,20,5,16,1,7,165,27.00,7.00,1.00,7.00,12.00
221661,35,2,0,21,0,42,0,32,16,6,36,6,4,586,54.00,7.00,2.00,1.00,44.00
221670,19,2,1,16,0,0,62,48,0,2,39,0,11,749,5.50,2.00,1.00,0.00,2.50
221731,8,0,0,49,0,35,7,60,0,2,28,1,8,290,21.50,3.00,3.50,0.00,15.00
221740,22,4,0,51,0,16,7,52,0,10,27,4,6,415,48.13,25.00,0.00,17.63,5.50
221759,40,9,2,42,0,3,4,42,0,6,45,2,6,891,213.00,77.00,39.00,78.00,19.00
221768,33,1,5,43,0,16,2,49,0,4,38,2,6,365,26.00,8.00,2.00,12.00,4.00
221838,32,1,0,41,0,8,18,42,15,3,36,1,3,629,32.00,10.00,16.00,2.00,4.00
221847,22,3,0,38,0,27,10,47,18,3,22,0,10,297,30.33,9.00,1.00,11.00,9.33
221892,18,1,0,57,0,8,16,49,10,0,35,1,5,293,13.75,5.37,3.00,0.00,5.38
221908,8,1,0,75,0,12,4,67,0,15,13,2,3,157,8.53,5.00,0.00,3.00,0.53
221953,6,0,0,83,0,4,6,43,6,1,39,11,1,246,17.00,2.00,2.00,0.00,13.00
221971,19,1,0,44,0,28,9,37,12,3,40,1,8,511,21.25,6.00,0.00,8.25,7.00
221999,35,3,1,49,0,5,6,26,6,9,35,0,23,2851,156.00,66.00,16.00,64.00,10.00
222053,9,0,0,59,0,25,6,62,26,2,1,5,4,162,11.43,4.00,1.00,6.43,0.00
222062,8,0,0,83,0,0,9,54,27,1,16,0,1,197,22.00,4.00,1.00,2.00,15.00
222178,29,8,1,48,0,8,6,64,0,4,27,0,4,466,29.00,11.00,4.00,7.00,7.00
222567,0,0,0,2,0,98,0,72,0,1,11,17,0,87,4.00,2.00,0.00,1.00,1.00
222576,46,0,0,53,0,0,0,68,0,6,22,4,0,69,9.00,4.00,1.00,0.00,4.00
222628,81,1,0,18,1,0,0,56,14,8,20,0,2,318,4.50,3.50,1.00,0.00,0.00
222822,0,0,0,0,0,34,65,72,0,1,23,0,3,97,4.00,3.00,0.00,1.00,0.00
222831,48,8,0,8,0,28,8,45,8,0,38,2,6,320,38.00,10.00,1.00,12.00,15.00
222877,97,2,1,0,0,0,0,,,,,,,,1.50,1.00,0.00,0.00,0.50
222938,5,1,0,72,0,16,7,,,,,,,,4.00,1.00,0.00,0.00,3.00
222983,3,0,0,5,0,90,2,47,0,1,40,0,11,661,16.00,3.00,1.00,4.00,8.00
222992,18,1,0,18,0,17,45,85,0,4,9,1,0,248,94.00,46.00,1.00,47.00,0.00
223001,16,2,0,73,0,0,8,47,23,13,9,0,8,5511,5.90,5.00,0.00,0.53,0.37
223083,5,1,1,20,0,0,72,51,0,0,45,3,1,385,2.38,1.38,1.00,0.00,0.00
223117,63,9,1,28,0,0,0,61,15,3,12,7,2,2394,3.00,1.00,0.00,1.00,1.00
223223,19,0,1,53,0,14,12,0,0,0,0,0,100,2020,32.00,12.50,8.00,11.50,0.00
223232,44,7,2,39,0,3,5,31,9,9,35,0,16,1274,168.40,27.30,36.00,47.20,57.90
223320,0,0,0,5,0,95,0,45,5,1,44,3,2,93,4.00,1.00,1.00,0.00,2.00
223427,0,0,0,2,0,97,0,59,20,6,10,0,5,131,29.00,9.00,2.00,13.00,5.00
223463,0,0,0,48,0,3,48,,,,,,,,,,,,
223472,97,2,0,0,0,0,0,,,,,,,,1.00,1.00,0.00,0.00,0.00
223506,11,3,0,86,0,0,0,50,7,6,28,0,9,341,9.00,4.00,3.00,0.00,2.00
223816,8,0,0,76,0,16,0,53,21,4,18,0,4,117,20.00,6.00,5.00,0.00,9.00
223898,4,1,0,90,0,6,0,69,0,4,25,0,2,130,10.00,2.00,4.00,0.00,4.00
223922,51,1,1,47,0,0,0,66,17,4,3,0,10,164,4.00,2.00,0.00,1.00,1.00
