UNITID,GRCOHRT,UGENTERN,PGRCOHRT,RRFTCT,RRFTEX,RRFTIN,RRFTCTA,RET_NMF,RET_PCF,RRPTCT,RRPTEX,RRPTIN,RRPTCTA,RET_NMP,RET_PCP,STUFACR
167525,173,925,19,188,2,0,186,115,62,148,4,0,144,48,33,18
167534,606,1736,35,703,0,0,703,389,55,494,0,0,494,214,43,14
167598,202,244,83,219,0,0,219,166,76,1,0,0,1,1,100,9
167631,108,253,43,60,0,0,60,22,37,92,0,0,92,28,30,15
167677,,,,,,,,,,,,,,,,6
167729,858,1530,56,898,1,0,897,669,75,41,0,0,41,16,39,12
167783,395,517,76,403,0,0,403,325,81,0,0,0,0,0,,7
167792,94,123,76,108,0,0,108,73,68,,,,,,,6
167835,619,659,94,676,0,0,676,614,91,,,,,,,8
167871,,,,39,0,0,39,32,82,18,0,0,18,15,83,7
167899,525,576,91,507,0,0,507,422,83,,,,,,,11
167905,498,1384,36,412,1,0,411,254,62,397,1,0,396,146,37,15
167987,1300,1864,70,1251,1,0,1250,833,67,10,0,0,10,5,50,15
167996,725,785,92,628,0,0,628,558,89,0,0,0,0,0,,12
168005,1254,1529,82,974,1,0,973,744,76,6,0,0,6,5,83,13
168032,,,,12,0,0,12,6,50,,,,,,,12
168148,1694,1788,95,1800,2,0,1798,1727,96,0,0,0,0,0,,10
168218,586,664,88,603,0,0,603,573,95,,,,,,,7
168227,830,1053,79,915,0,0,915,751,82,2,0,0,2,1,50,17
168254,589,697,85,783,0,0,783,610,78,,,,,,,11
168263,799,1251,64,795,0,0,795,599,75,6,0,0,6,1,17,14
168281,494,527,94,491,0,0,491,396,81,,,,,,,11
168342,577,616,94,574,0,0,574,558,97,,,,,,,6
168421,1354,1439,94,1410,1,0,1409,1289,91,,,,,,,13
168430,788,1140,69,752,0,0,752,561,75,4,0,0,4,3,75,14
168528,506,607,83,569,0,0,569,382,67,0,0,0,0,0,,16
168546,418,459,91,468,0,0,468,341,73,0,0,0,0,0,,11
168555,,,,15,0,0,15,10,67,1,0,0,1,1,100,10
168573,,,,,,,,,,,,,,,,25
168591,334,380,88,319,0,0,319,233,73,,,,,,,14
168607,193,631,31,164,1,0,163,108,66,80,0,0,80,35,44,14
168740,217,343,63,240,0,0,240,197,82,5,0,0,5,3,60,10
168786,307,407,75,215,0,0,215,166,77,0,0,0,0,0,,11
168847,197,1118,18,102,0,0,102,64,63,87,0,0,87,37,43,8
168883,118,733,16,243,0,0,243,140,58,123,0,0,123,68,55,17
168892,,,,8,0,0,8,8,100,8,0,0,8,5,63,8
169080,627,828,76,735,1,0,734,634,86,1,0,0,1,1,100,12
169187,,,,4,0,0,4,2,50,3,0,0,3,2,67,4
169248,1984,2945,67,1884,0,0,1884,1353,72,26,0,0,26,11,42,17
169275,363,1580,23,436,0,0,436,268,61,641,1,0,640,319,50,17
169284,,,,92,0,0,92,62,67,26,0,0,26,11,42,19
169327,93,176,53,125,0,0,125,65,52,15,0,0,15,6,40,13
169363,224,277,81,226,0,0,226,154,68,,,,,,,11
169442,251,408,62,266,0,0,266,203,76,11,0,0,11,5,45,10
169479,460,1343,34,266,0,0,266,197,74,40,0,0,40,18,45,16
169503,,,,1,0,0,1,0,0,,,,,,,20
169521,619,2299,27,537,0,0,537,346,64,541,1,0,540,233,43,15
169576,,,,3,0,0,3,3,100,,,,,,,12
169655,,,,382,2,0,380,278,73,,,,,,,23
169716,491,1186,41,543,0,0,543,459,85,22,0,0,22,13,59,11
169761,129,129,100,172,0,0,172,81,47,,,,,,,15
169798,1978,3144,63,2245,0,0,2245,1479,66,67,0,0,67,17,25,14
169813,,,,5,0,0,5,3,60,,,,,,,19
169910,1710,2653,64,491,0,0,491,379,77,24,0,0,24,12,50,15
169974,126,470,27,114,0,0,114,70,61,68,0,0,68,30,44,23
169983,294,349,84,305,0,0,305,266,87,0,0,0,0,0,,12
169992,135,389,35,131,0,0,131,71,54,33,0,0,33,21,64,12
170000,87,325,27,70,0,0,70,48,69,14,0,0,14,1,7,15
170037,285,444,64,368,0,0,368,300,82,0,0,0,0,0,,15
170055,1244,4194,30,1483,0,0,1483,824,56,1562,0,0,1562,874,56,18
170082,3843,5311,72,3785,0,0,3785,2993,79,22,0,0,22,8,36,15
170091,38,63,60,30,0,0,30,23,77,4,0,0,4,1,25,14
170240,1160,3430,34,0,0,0,0,0,,0,0,0,0,0,,22
170286,385,417,92,396,0,0,396,379,96,1,0,0,1,0,0,8
170301,955,1067,90,834,0,0,834,744,89,13,0,0,13,11,85,11
170444,207,1327,16,0,0,0,0,0,,0,0,0,0,0,,13
170532,370,404,92,382,0,0,382,330,86,,,,,,,10
170541,448,2189,20,480,0,0,480,298,62,608,0,0,608,296,49,12
170550,226,1280,18,234,0,0,234,145,62,297,0,0,297,137,46,8
170587,99,249,40,91,0,0,91,63,69,79,0,0,79,32,41,16
170611,,,,32,0,0,32,25,78,13,0,0,13,9,69,16
170620,255,910,28,303,0,0,303,239,79,292,0,0,292,136,47,13
170639,269,388,69,313,1,0,312,226,72,6,0,0,6,2,33,13
170657,984,3203,31,981,0,0,981,663,68,798,0,0,798,392,49,12
170675,420,870,48,470,0,0,470,327,70,5,0,0,5,0,0,11
170736,,,,2,0,0,2,2,100,8,0,0,8,3,38,11
170790,1348,4465,30,1308,0,0,1308,876,67,2136,0,0,2136,1088,51,23
170806,248,571,43,252,1,0,251,192,76,0,0,0,0,0,,12
170967,227,588,39,156,0,0,156,95,61,6,0,0,6,1,17,14
170976,7024,8586,82,7251,0,0,7251,7049,97,39,0,0,39,33,85,12
171012,,,,7,0,0,7,4,57,,,,,,,33
171100,9655,11361,85,8922,1,0,8921,7944,89,143,0,0,143,94,66,17
171128,1381,1567,88,1475,0,0,1475,1254,85,4,0,0,4,2,50,13
171137,976,1626,60,1052,0,0,1052,861,82,32,0,0,32,19,59,16
171146,484,1384,35,458,0,0,458,351,77,35,0,0,35,16,46,13
171155,220,696,32,263,0,0,263,151,57,166,0,0,166,77,46,25
171225,213,886,24,225,0,0,225,136,60,216,0,0,216,84,39,14
171234,100,666,15,98,0,0,98,60,61,140,0,0,140,70,50,12
171304,427,1242,34,467,0,0,467,282,60,345,0,0,345,153,44,17
171395,135,551,25,170,0,0,170,90,53,86,0,0,86,40,47,15
171456,1403,1914,73,1165,1,0,1164,853,73,13,0,0,13,7,54,18
171483,373,818,46,24,0,0,24,22,92,0,0,0,0,0,,11
171492,228,550,41,275,0,0,275,223,81,15,0,0,15,9,60,8
171535,1263,6058,21,912,0,0,912,549,60,1551,0,0,1551,838,54,24
171571,2069,3646,57,1957,0,0,1957,1471,75,68,0,0,68,34,50,17
171599,267,311,86,204,0,0,204,132,65,1,0,0,1,1,100,14
171775,,,,13,0,0,13,13,100,4,0,0,4,4,100,10
171881,7,15,47,11,0,0,11,9,82,2,0,0,2,2,100,7
171988,,,,32,0,0,32,21,66,,,,,,,27
171997,,,,47,0,0,47,33,70,,,,,,,19
172015,,,,53,0,0,53,37,70,,,,,,,25
172033,2,12,17,1,0,0,1,1,100,0,0,0,0,0,,7
172051,1323,1737,76,1326,0,0,1326,960,72,10,0,0,10,5,50,16
172200,508,2590,20,0,0,0,0,0,,0,0,0,0,0,,21
172264,276,613,45,272,0,0,272,190,70,1,0,0,1,0,0,12
172291,337,1190,28,325,0,0,325,207,64,228,0,0,228,116,51,15
172307,410,586,70,316,1,0,315,188,60,91,1,0,90,36,40,16
172334,227,387,59,231,0,0,231,158,68,0,0,0,0,0,,10
172422,,,,37,0,0,37,27,73,,,,,,,5
172440,117,187,63,96,0,0,96,60,63,,,,,,,12
172495,,,,30,0,0,30,18,60,,,,,,,13
172608,,,,,,,,,,,,,,,,12
172617,694,3144,22,592,0,0,592,387,65,774,0,0,774,411,53,17
172635,287,3664,8,199,0,0,199,123,62,1069,0,0,1069,411,38,25
172644,2459,4159,59,2610,2,0,2608,2183,84,122,0,0,122,62,51,14
172671,106,216,49,93,0,0,93,53,57,85,0,0,85,39,46,11
172680,,,,5,0,0,5,4,80,2,0,0,2,1,50,13
172699,2578,3752,69,2084,1,0,2083,1594,77,28,0,0,28,12,43,16
172866,18,32,56,3,0,0,3,0,0,,,,,,,8
172918,456,1584,29,373,0,0,373,253,68,57,0,0,57,33,58,22
172954,166,735,23,153,0,0,153,112,73,99,0,0,99,56,57,16
172963,592,4019,15,511,0,0,511,272,53,336,0,0,336,146,43,24
173045,610,814,75,538,0,0,538,379,70,3,0,0,3,0,0,14
173063,310,1420,22,311,0,0,311,204,66,127,0,0,127,67,53,18
173115,70,333,21,84,0,0,84,47,56,27,0,0,27,4,15,16
173124,445,1245,36,525,0,0,525,374,71,10,0,0,10,0,0,16
173142,176,322,55,198,0,0,198,157,79,1,0,0,1,0,0,12
173160,440,951,46,501,0,0,501,414,83,4,0,0,4,2,50,12
173203,360,2568,14,346,0,0,346,223,64,75,0,0,75,27,36,18
173258,532,546,97,555,0,0,555,530,95,,,,,,,8
173300,444,510,87,473,0,0,473,396,84,,,,,,,12
173328,298,1115,27,287,0,0,287,175,61,1,0,0,1,1,100,13
173416,335,1392,24,364,0,0,364,260,71,123,0,0,123,61,50,23
173452,142,188,76,151,0,0,151,130,86,0,0,0,0,0,,9
173461,375,1855,20,375,0,0,375,225,60,184,0,0,184,94,51,19
173559,530,2148,25,549,0,0,549,345,63,222,0,0,222,122,55,18
173638,305,1444,21,280,0,0,280,187,67,161,0,0,161,124,77,19
173647,463,490,94,551,0,0,551,474,86,,,,,,,11
173665,477,594,80,467,0,0,467,350,75,0,0,0,0,0,,13
173708,256,1913,13,274,0,0,274,172,63,210,0,0,210,100,48,17
173735,557,1537,36,651,0,0,651,320,49,68,0,0,68,20,29,16
173744,,,,78,0,0,78,62,79,,,,,,,16
173799,267,1759,15,272,0,0,272,143,53,183,0,0,183,71,39,19
173902,552,570,97,601,0,0,601,548,91,,,,,,,10
173911,283,1250,23,238,0,0,238,129,54,124,0,0,124,53,43,15
173920,2281,4329,53,2073,0,0,2073,1577,76,39,0,0,39,22,56,21
173957,30,155,19,0,0,0,0,0,,,,,,,,4
174020,101,1566,6,102,0,0,102,65,64,28,0,0,28,14,50,14
174066,6705,15052,45,6840,0,0,6840,6167,90,43,0,0,43,27,63,16
174075,179,927,19,163,0,0,163,116,71,5,0,0,5,2,40,17
174127,160,219,73,163,0,0,163,123,75,,,,,,,9
174136,429,2592,17,375,0,0,375,189,50,335,0,0,335,144,43,22
174154,93,172,54,34,0,0,34,26,76,14,0,0,14,10,71,14
174190,,,,42,0,0,42,34,81,101,0,0,101,73,72,13
174233,1956,3104,63,1999,0,0,1999,1544,77,30,0,0,30,13,43,16
174251,269,329,82,290,0,0,290,208,72,3,0,0,3,1,33,9
174321,,,,24,0,0,24,12,50,0,0,0,0,0,,10
174358,624,1164,54,606,0,0,606,434,72,7,0,0,7,4,57,17
174376,312,2230,14,308,0,0,308,188,61,283,0,0,283,131,46,21
174428,853,4692,18,790,0,0,790,445,56,550,0,0,550,257,47,27
174437,169,267,63,180,0,0,180,137,76,0,0,0,0,0,,11
174473,231,977,24,232,0,0,232,153,66,76,0,0,76,43,57,14
174491,394,1595,25,384,0,0,384,311,81,8,0,0,8,4,50,15
174507,4,119,3,0,0,0,0,0,,,,,,,,4
174525,24,45,53,14,0,0,14,5,36,0,0,0,0,0,,10
174570,113,1154,10,101,0,0,101,52,51,32,0,0,32,15,47,23
174738,517,1980,26,570,0,0,570,314,55,216,0,0,216,113,52,20
174747,324,349,93,389,0,0,389,346,89,,,,,,,11
174756,409,1521,27,355,0,0,355,226,64,245,0,0,245,102,42,20
174783,736,3662,20,783,0,0,783,541,69,36,0,0,36,20,56,16
174792,383,427,90,410,0,0,410,351,86,,,,,,,11
174817,215,290,74,234,0,0,234,183,78,0,0,0,0,0,,17
174844,869,897,97,755,0,0,755,680,90,,,,,,,12
174862,191,656,29,151,0,0,151,102,68,13,0,0,13,5,38,17
174899,366,661,55,354,0,0,354,279,79,1,0,0,1,0,0,10
174914,1569,1794,87,1273,0,0,1273,1090,86,1,0,0,1,0,0,13
174978,,,,54,0,0,54,41,76,7,0,0,7,5,71,18
175005,324,657,49,298,0,0,298,248,83,1,0,0,1,0,0,10
175014,78,572,14,0,0,0,0,0,,0,0,0,0,0,,13
175041,509,2090,24,491,0,0,491,303,62,381,0,0,381,155,41,21
175078,319,3913,8,414,0,0,414,276,67,8,0,0,8,3,38,15
175120,,,,,,,,,,,,,,,,14
175227,300,497,60,21,0,0,21,15,71,0,0,0,0,0,,12
175236,363,1264,29,385,0,0,385,237,62,123,0,0,123,69,56,19
175263,161,1035,16,148,0,0,148,92,62,40,0,0,40,18,45,17
175272,1157,1635,71,1081,0,0,1081,822,76,12,0,0,12,3,25,16
175315,629,3354,19,634,0,0,634,357,56,449,0,0,449,199,44,23
175342,459,792,58,376,0,0,376,303,81,26,0,0,26,7,27,16
175421,257,485,53,186,0,0,186,125,67,10,0,0,10,4,40,9
175430,90,420,21,141,0,0,141,91,65,1,0,0,1,1,100,14
175494,,,,21,0,0,21,18,86,,,,,,,20
175519,304,735,41,317,0,0,317,189,60,37,0,0,37,7,19,19
175573,648,1377,47,579,0,0,579,398,69,35,0,0,35,9,26,20
175616,212,709,30,250,0,0,250,160,64,14,0,0,14,3,21,10
175643,543,1202,45,579,0,0,579,368,64,32,0,0,32,4,13,17
175652,648,1502,43,577,0,0,577,314,54,37,0,0,37,5,14,18
175698,,,,23,0,0,23,18,78,8,0,0,8,5,63,15
175722,,,,4,0,0,4,3,75,,,,,,,15
175786,1370,5786,24,1028,0,0,1028,548,53,262,0,0,262,119,45,13
175810,992,3686,27,1062,0,0,1062,467,44,46,0,0,46,14,30,17
175829,1305,2215,59,1136,0,0,1136,762,67,161,0,0,161,25,16,20
175856,1068,1588,67,766,0,0,766,593,77,27,0,0,27,15,56,15
175883,670,1727,39,720,0,0,720,420,58,97,0,0,97,22,23,25
175935,418,1625,26,441,0,0,441,268,61,25,0,0,25,5,20,15
175980,192,212,91,180,0,0,180,150,83,,,,,,,9
176008,445,1256,35,425,0,0,425,241,57,28,0,0,28,9,32,17
176017,4429,5906,75,3559,6,0,3553,3173,89,21,0,0,21,7,33,16
176035,121,866,14,165,0,0,165,121,73,3,0,0,3,1,33,11
176044,205,751,27,169,0,0,169,105,62,30,0,0,30,3,10,12
176053,372,928,40,433,0,0,433,335,77,1,0,0,1,0,0,13
176062,,,,7,0,0,7,6,86,,,,,,,18
176071,1681,3436,49,1567,0,0,1567,1026,65,321,0,0,321,67,21,22
176080,3353,5317,63,3372,0,0,3372,2716,81,16,0,0,16,5,31,16
176169,842,1335,63,351,0,0,351,184,52,12,0,0,12,1,8,22
176178,1400,2787,50,1402,0,0,1402,918,65,106,0,0,106,25,24,21
176239,789,2846,28,822,0,0,822,516,63,55,0,0,55,10,18,24
176318,164,332,49,29,0,0,29,19,66,24,0,0,24,10,42,8
176336,32,44,73,1,0,0,1,1,100,0,0,0,0,0,,8
176354,512,845,61,513,9,0,504,360,71,11,0,0,11,4,36,22
176372,1593,3047,52,1561,0,0,1561,1087,70,26,0,0,26,10,38,15
176406,133,206,65,98,0,0,98,80,82,0,0,0,0,0,,9
176433,,,,1,0,0,1,1,100,,,,,,,16
176451,,,,1,0,0,1,0,0,10,0,0,10,3,30,11
176479,173,1937,9,135,0,0,135,106,79,1,0,0,1,0,0,13
176628,184,321,57,217,0,0,217,171,79,0,0,0,0,0,,10
176664,67,104,64,43,0,0,43,31,72,0,0,0,0,0,,11
176716,,,,8,0,0,8,7,88,,,,,,,25
176770,1,169,1,1,0,0,1,0,0,0,0,0,0,0,,8
176789,27,62,44,33,0,0,33,26,79,5,0,0,5,2,40,8
176798,,,,31,0,0,31,17,55,44,1,0,43,7,16,12
176910,10,56,18,22,0,0,22,15,68,,,,,,,9
176947,292,387,75,339,0,0,339,228,67,1,0,0,1,0,0,13
176965,1010,3008,34,1124,0,0,1124,810,72,34,0,0,34,13,38,19
176983,,,,37,0,0,37,33,89,8,0,0,8,7,88,5
177038,2,22,9,2,0,0,2,1,50,3,0,0,3,0,0,9
177065,290,1536,19,234,0,0,234,145,62,86,1,0,85,20,24,20
177083,4,8,50,3,0,0,3,3,100,,,,,,,2
177117,96,111,86,121,0,0,121,74,61,,,,,,,7
177135,819,1216,67,698,1,0,697,475,68,144,0,0,144,69,48,13
177144,263,361,73,242,0,0,242,157,65,0,0,0,0,0,,14
177214,403,478,84,320,0,0,320,250,78,,,,,,,12
177250,489,1313,37,573,0,0,573,359,63,100,0,0,100,59,59,14
177302,,,,55,0,0,55,38,69,,,,,,,26
177339,343,404,85,295,0,0,295,222,75,0,0,0,0,0,,11
177418,181,246,74,113,0,0,113,81,72,0,0,0,0,0,,9
177436,,,,3,0,0,3,3,100,,,,,,,8
177472,1988,3328,60,0,0,0,0,0,,0,0,0,0,0,,16
177542,53,156,34,102,0,0,102,59,58,1,0,0,1,1,100,11
177551,227,309,73,203,0,0,203,137,67,6,0,1,7,1,14,8
177588,,,,6,0,0,6,2,33,,,,,,,25
177603,,,,6,0,0,6,6,100,0,0,0,0,0,,11
177676,718,1011,71,759,0,0,759,454,60,148,1,0,147,69,47,15
177685,,,,3,0,0,3,3,100,,,,,,,24
177719,,,,,,,,,,,,,,,,10
177746,187,236,79,206,0,0,206,153,74,,,,,,,10
177931,,,,8,0,0,8,7,88,,,,,,,3
177940,341,658,52,279,0,0,279,136,49,0,0,0,0,0,,15
177968,865,1670,52,719,0,0,719,555,77,11,0,0,11,5,45,13
177977,976,1271,77,972,0,0,972,855,88,17,0,0,17,17,100,18
177986,8,99,8,12,0,0,12,9,75,7,0,0,7,2,29,9
177995,2022,5378,38,2166,1,0,2165,1309,60,983,2,0,981,374,38,13
178059,695,1840,38,610,3,0,607,504,83,224,0,0,224,72,32,13
178077,,,,22,0,0,22,20,91,,,,,,,18
178183,,,,38,0,0,38,29,76,,,,,,,14
178208,37,274,14,37,0,0,37,22,59,17,0,0,17,7,41,17
178217,455,621,73,495,0,0,495,339,68,45,0,0,45,19,42,20
178244,308,2977,10,235,0,0,235,157,67,1,0,0,1,0,0,19
178341,553,1532,36,469,0,0,469,291,62,35,0,0,35,11,31,17
178369,377,676,56,547,0,0,547,223,41,1,0,0,1,0,0,13
178387,563,1619,35,523,9,0,514,324,63,33,2,0,31,9,29,17
178396,4928,6264,79,4781,3,0,4778,4233,89,62,0,0,62,41,66,18
178402,1139,2011,57,1118,3,0,1115,860,77,30,0,0,30,7,23,14
178411,1136,1392,82,1180,3,0,1177,1012,86,8,0,0,8,2,25,18
178420,415,1589,26,271,3,0,268,201,75,25,1,0,24,4,17,13
178448,795,2385,33,855,0,0,855,561,66,219,0,0,219,83,38,25
178527,,,,25,0,0,25,17,68,5,0,0,5,4,80,14
178615,698,1286,54,660,1,0,659,532,81,5,0,0,5,1,20,13
178624,1076,1897,57,949,0,0,949,755,80,15,0,0,15,7,47,18
178679,142,199,71,114,0,0,114,100,88,2,0,0,2,1,50,15
178697,358,383,93,292,0,0,292,236,81,1,0,0,1,0,0,15
178721,216,1178,18,244,0,0,244,145,59,47,0,0,47,15,32,14
178767,2,10,20,0,0,0,0,0,,0,0,0,0,0,,6
178828,,,,15,0,0,15,13,87,,,,,,,3
178891,476,743,64,0,0,0,0,0,,0,0,0,0,0,,11
178989,,,,,,,,,,,,,,,,6
179043,285,1101,26,403,0,0,403,308,76,0,0,0,0,0,,13
179159,1658,4564,36,1789,3,0,1786,1547,87,5,0,0,5,1,20,9
179195,,,,8,0,0,8,7,88,,,,,,,17
179265,106,125,85,77,0,0,77,54,70,0,0,0,0,0,,7
179308,1643,3531,47,1652,0,0,1652,1017,62,718,0,0,718,270,38,18
179326,265,634,42,278,0,0,278,186,67,18,0,0,18,5,28,11
179344,295,927,32,267,0,0,267,167,63,40,0,0,40,7,18,13
179511,,,,27,0,0,27,18,67,17,0,0,17,12,71,20
179539,695,1798,39,785,0,0,785,504,64,143,0,0,143,50,35,17
179548,76,137,55,99,0,0,99,62,63,3,0,0,3,2,67,8
179557,1388,2917,48,1416,0,0,1416,1040,73,66,0,0,66,26,39,20
179566,2188,7402,30,2416,2,0,2414,1832,76,146,0,0,146,99,68,19
179645,508,1168,43,483,0,0,483,257,53,151,0,0,151,30,20,22
179715,347,504,69,344,0,0,344,259,75,55,0,0,55,18,33,19
179867,1808,2130,85,1970,1,0,1969,1890,96,10,0,0,10,5,50,7
179894,414,691,60,343,0,0,343,270,79,4,0,0,4,0,0,12
179946,161,198,81,214,0,0,214,138,64,,,,,,,9
179955,243,292,83,222,0,0,222,166,75,,,,,,,10
179964,213,314,68,122,0,0,122,92,75,7,0,0,7,1,14,9
179991,,,,22,0,0,22,21,95,,,,,,,19
180054,37,37,100,0,0,0,0,0,,0,0,0,0,0,,14
180063,,,,26,0,0,26,10,38,,,,,,,9
180081,119,398,30,103,0,0,103,67,65,5,0,0,5,2,40,13
180090,,,,45,0,0,45,39,87,,,,,,,23
180106,296,352,84,280,0,0,280,219,78,0,0,0,0,0,,12
180151,96,279,34,122,0,0,122,66,54,10,0,0,10,5,50,13
180160,12,31,39,6,0,0,6,5,83,5,0,0,5,0,0,12
180179,474,1523,31,277,0,0,277,166,60,37,0,0,37,14,38,15
180197,182,1226,15,216,0,0,216,116,54,117,0,0,117,54,46,10
180203,28,34,82,0,0,0,0,0,,0,0,0,0,0,,10
180212,60,159,38,43,1,0,42,18,43,12,0,0,12,7,58,15
180249,120,593,20,91,0,0,91,49,54,38,0,0,38,17,45,14
180258,97,177,55,96,0,0,96,64,67,7,0,0,7,2,29,7
180276,118,882,13,132,0,0,132,78,59,50,0,0,50,17,34,15
180328,65,73,89,46,0,0,46,18,39,10,0,0,10,2,20,12
180373,122,306,40,112,0,0,112,71,63,17,0,0,17,7,41,12
180416,307,382,80,321,0,0,321,231,72,4,0,0,4,1,25,13
180461,3259,4423,74,3277,2,0,3275,2463,75,413,0,0,413,226,55,18
180489,1500,2456,61,1204,0,0,1204,891,74,51,0,0,51,18,35,17
180522,202,391,52,72,0,0,72,49,68,4,0,0,4,3,75,14
180595,260,321,81,219,0,0,219,144,66,1,0,0,1,1,100,13
180647,70,144,49,14,0,0,14,7,50,5,0,0,5,2,40,5
180692,262,541,48,158,0,0,158,112,71,1,0,0,1,0,0,15
180814,170,3586,5,94,0,0,94,48,51,228,0,0,228,74,32,13
180832,31,206,15,22,0,0,22,16,73,0,0,0,0,0,,15
180878,62,174,36,46,0,0,46,36,78,7,0,0,7,4,57,9
180902,567,2917,19,580,0,0,580,391,67,255,0,0,255,105,41,15
180948,314,621,51,398,0,0,398,288,72,6,0,0,6,3,50,16
180957,,,,15,0,0,15,13,87,,,,,,,10
180984,335,1392,24,315,1,0,314,225,72,,,,,,,12
181002,1028,1202,86,1138,0,0,1138,1045,92,0,0,0,0,0,,11
181020,239,296,81,235,0,0,235,159,68,0,0,0,0,0,,10
181127,264,305,87,294,0,0,294,213,72,0,0,0,0,0,,12
181145,,,,,,,,,,,,,,,,8
181190,,,,25,0,0,25,21,84,,,,,,,9
181215,846,1268,67,945,0,0,945,702,74,13,0,0,13,4,31,13
181297,37,239,15,44,0,0,44,37,84,3,0,0,3,3,100,12
181303,561,6562,9,532,0,0,532,329,62,529,0,0,529,225,43,14
181312,299,986,30,238,0,0,238,169,71,40,0,0,40,14,35,11
181330,324,568,57,341,0,0,341,235,69,,,,,,,14
181394,2292,3349,68,1633,0,0,1633,1204,74,47,0,0,47,17,36,15
181419,18,170,11,16,0,0,16,11,69,35,0,0,35,15,43,5
181428,,,,,,,,,,,,,,,,2
181446,358,438,82,405,0,0,405,305,75,,,,,,,11
181464,4616,5451,85,4709,0,0,4709,3838,82,27,0,0,27,9,33,16
181491,897,1273,70,894,0,0,894,652,73,70,0,0,70,32,46,17
181534,223,374,60,276,0,0,276,159,58,9,0,0,9,2,22,20
181543,3,10,30,4,0,0,4,2,50,0,0,0,0,0,,3
181604,88,168,52,94,0,0,94,67,71,0,0,0,0,0,,8
181640,1092,4277,26,1067,0,0,1067,683,64,503,0,0,503,238,47,11
181738,89,202,44,106,0,0,106,72,68,0,0,0,0,0,,8
181765,102,129,79,107,0,0,107,78,73,0,0,0,0,0,,22
181783,777,1547,50,786,0,0,786,565,72,5,0,0,5,2,40,22
181817,214,489,44,243,0,0,243,121,50,61,0,0,61,15,25,17
181853,108,170,64,110,0,0,110,71,65,,,,,,,11
181880,,,,61,1,0,60,55,92,0,0,0,0,0,,15
181941,,,,75,0,0,75,45,60,,,,,,,14
182005,2958,7289,41,0,0,0,0,0,,0,0,0,0,0,,17
182148,,,,0,0,0,0,0,,,,,,,,19
182281,4222,7099,59,3961,0,0,3961,3047,77,164,0,0,164,76,46,18
182290,3257,5371,61,3358,2,0,3356,2690,80,54,0,0,54,26,48,18
182306,116,423,27,8,0,0,8,3,38,16,0,0,16,8,50,17
182500,845,2242,38,0,0,0,0,0,,0,0,0,0,0,,18
182564,284,801,35,0,0,0,0,0,,0,0,0,0,0,,17
182634,182,246,74,243,0,0,243,181,74,0,0,0,0,0,,10
182670,1124,1196,94,1221,0,0,1221,1197,98,,,,,,,7
182704,,,,8,0,0,8,4,50,0,0,0,0,0,,11
182722,,,,10,0,0,10,6,60,2,0,0,2,2,100,16
182795,318,365,87,270,0,0,270,199,74,1,0,0,1,0,0,12
182892,,,,24,0,0,24,22,92,9,0,0,9,9,100,12
182917,15,15,100,15,0,0,15,13,87,,,,,,,8
182980,255,328,78,200,0,0,200,122,61,0,0,0,0,0,,7
182999,,,,20,0,0,20,19,95,0,0,0,0,0,,7
183026,2948,38321,8,1955,0,0,1955,1217,62,6445,0,0,6445,2518,39,22
183035,,,,,,,,,,,,,,,,10
183044,2942,3372,87,2758,0,0,2758,2365,86,0,0,0,0,0,,16
183062,707,816,87,746,1,0,745,572,77,3,0,0,3,0,0,15
183071,53,127,42,52,0,0,52,34,65,1,0,0,1,0,0,7
183080,860,1038,83,923,0,0,923,631,68,7,0,0,7,4,57,17
183099,379,1088,35,383,0,0,383,200,52,286,0,0,286,124,43,9
183105,82,213,38,89,0,0,89,68,76,59,0,0,59,26,44,7
183114,26,219,12,33,1,0,32,16,50,85,0,0,85,34,40,6
183123,111,283,39,89,0,0,89,61,69,57,0,0,57,20,35,8
183132,268,774,35,238,0,0,238,138,58,243,0,0,243,100,41,11
183141,133,575,23,170,0,0,170,103,61,119,0,0,119,47,39,10
183150,154,569,27,187,0,0,187,107,57,171,0,0,171,79,46,11
183202,,,,6,0,0,6,5,83,0,0,0,0,0,,15
183211,269,394,68,315,0,1,316,241,76,5,0,0,5,4,80,15
183239,528,568,93,480,0,0,480,429,89,0,0,0,0,0,,11
183248,1,25,4,1,0,0,1,0,0,,,,,,,6
183257,33,296,11,5,0,0,5,2,40,3,0,0,3,3,100,14
183275,25,29,86,21,0,0,21,16,76,,,,,,,9
183488,99,203,49,82,0,0,82,64,78,11,0,0,11,7,64,23
183600,6,12,50,7,0,0,7,7,100,4,0,0,4,4,100,5
183655,672,1496,45,656,0,0,656,447,68,308,0,0,308,161,52,14
183725,,,,40,0,0,40,30,75,0,0,0,0,0,,15
183743,2185,4406,50,1817,0,0,1817,1137,63,367,0,0,367,174,47,19
183789,120,468,26,128,0,0,128,82,64,3,0,0,3,1,33,14
183804,,,,,,,,,,,,,,,,22
183822,231,332,70,273,0,0,273,222,81,4,0,0,4,1,25,13
183859,1338,3617,37,1290,0,0,1290,878,68,417,0,0,417,229,55,18
183877,1165,2149,54,1034,0,0,1034,703,68,404,0,0,404,183,45,18
183910,444,515,86,349,0,0,349,247,71,0,0,0,0,0,,13
183938,880,2374,37,713,0,0,713,510,72,279,0,0,279,128,46,23
183974,187,281,67,241,0,0,241,184,76,6,0,0,6,2,33,13
